step,epoch,train_loss,train_acc,val_loss,val_acc,val_auc,learning_rate
10,1,0.6864676713943482,,,,,0.0005
20,2,0.5671694874763489,,,,,0.001
30,2,0.497427944626127,,,,,0.0015
40,3,0.2691230196505785,,,,,0.002
50,4,0.15863635390996933,0.96875,0.17401954978704454,0.954248366013072,0.9881239242685027,0.0025
50,4,0.15863635390996933,,,,,0.0025
60,4,0.13139912051459154,,,,,0.003
70,5,0.09249137590328853,,,,,0.0034999999999999996
80,5,0.09643363476789091,,,,,0.004
90,6,0.08113837409764528,,,,,0.0045000000000000005
100,7,0.07526932959444821,0.96875,0.12842092998325824,0.954248366013072,0.9905335628227194,0.005
100,7,0.07526932959444821,,,,,0.005
110,7,0.06636150933003851,,,,,0.0055000000000000005
120,8,0.05049252143362537,,,,,0.006
130,9,0.0021004504524171352,,,,,0.006500000000000001
140,9,0.01913042793360849,,,,,0.006999999999999999
150,10,0.01280795963248238,1.0,0.1668759122490883,0.9281045751633987,0.9907056798623064,0.0075
150,10,0.01280795963248238,,,,,0.0075
160,10,0.006693142840049404,,,,,0.008
170,11,0.014452034127316438,,,,,0.0085
180,12,0.03693536402715836,,,,,0.009000000000000001
190,12,0.01913631221291975,,,,,0.0095
200,13,0.002127015904079599,1.0,0.17291398979723455,0.9607843137254902,0.9912220309810671,0.01
200,13,0.002127015904079599,,,,,0.01
210,14,0.0005783348169643432,,,,,0.009999238475781956
220,14,0.003588501406435777,,,,,0.009996954135095479
230,15,0.018027190839347895,,,,,0.009993147673772868
240,15,0.013231683324988808,,,,,0.009987820251299122
250,16,0.0007944637315631553,1.0,0.2065913625061512,0.9477124183006536,0.9901893287435456,0.009980973490458728
250,16,0.0007944637315631553,,,,,0.009980973490458728
260,17,0.00030651153610961046,,,,,0.009972609476841367
270,17,0.008799418140629964,,,,,0.00996273075820661
280,18,0.002928359290535809,,,,,0.009951340343707852
290,19,0.0006678110803477466,,,,,0.009938441702975689
300,19,0.00021970730222165002,1.0,0.25839003529399635,0.934640522875817,0.9879518072289156,0.00992403876506104
300,19,0.00021970730222165002,,,,,0.00992403876506104
310,20,0.00010967097083873038,,,,,0.00990813591723832
320,20,0.00033301549484576753,,,,,0.009890738003669028
330,21,0.00013118011920596473,,,,,0.009871850323926177
340,22,2.5040406626430922e-05,,,,,0.009851478631379982
350,22,6.621966888685295e-05,1.0,0.30636900675017387,0.934640522875817,0.9881239242685025,0.009829629131445342
350,22,6.621966888685295e-05,,,,,0.009829629131445342
360,23,0.00015977874647887802,,,,,0.009806308479691595
370,24,0.00024088007921818644,,,,,0.009781523779815178
380,24,0.009238768520541877,,,,,0.009755282581475769
390,25,0.04120241142451656,,,,,0.009727592877996585
400,25,0.021719920358179934,0.9918032786885246,0.5313554342836142,0.9084967320261438,0.9882960413080895,0.009698463103929543
400,25,0.021719920358179934,,,,,0.009698463103929543
410,26,0.037772164695888934,,,,,0.009667902132486009
420,27,0.001091521020498476,,,,,0.009635919272833937
