step,epoch,train_loss,train_acc,val_loss,val_acc,val_auc,learning_rate
10,1,0.6902719795703888,,,,,0.0005
20,2,0.6383370608091354,,,,,0.001
30,2,0.5927025079727173,,,,,0.0015
40,3,0.41266290098428726,,,,,0.002
50,4,0.2743372619152069,0.90625,0.2587581157684326,0.9281045751633987,0.9793459552495698,0.0025
50,4,0.2743372619152069,,,,,0.0025
60,4,0.2236224946876367,,,,,0.003
70,5,0.14971443265676498,,,,,0.0034999999999999996
80,5,0.16113727912306786,,,,,0.004
90,6,0.16067670211195945,,,,,0.0045000000000000005
100,7,0.18766772747039795,0.921875,0.16461097002029418,0.954248366013072,0.9843373493975904,0.005
100,7,0.18766772747039795,,,,,0.005
110,7,0.13475287106952497,,,,,0.0055000000000000005
120,8,0.12338304170407355,,,,,0.006
130,9,0.1300334595143795,,,,,0.006500000000000001
140,9,0.07638444864035894,,,,,0.006999999999999999
150,10,0.11031344626098871,0.9583333333333334,0.19691386092454194,0.934640522875817,0.985197934595525,0.0075
150,10,0.11031344626098871,,,,,0.0075
160,10,0.11333557160105556,,,,,0.008
170,11,0.1718142878264189,,,,,0.0085
180,12,0.06972473487257957,,,,,0.009000000000000001
190,12,0.08120538530472134,,,,,0.0095
200,13,0.09827844146639109,0.9765625,0.3013078153133392,0.9084967320261438,0.9719449225473322,0.01
200,13,0.09827844146639109,,,,,0.01
210,14,0.33541400014655665,,,,,0.009999238475781956
220,14,0.25146715417698334,,,,,0.009996954135095479
230,15,0.30654278956353664,,,,,0.009993147673772868
240,15,0.16157993835076923,,,,,0.009987820251299122
250,16,0.05210855489131063,0.975,0.28288463652133944,0.9150326797385621,0.9771084337349397,0.009980973490458728
250,16,0.05210855489131063,,,,,0.009980973490458728
260,17,0.04650640464387834,,,,,0.009972609476841367
270,17,0.052731493346592676,,,,,0.00996273075820661
280,18,0.04147700984322,,,,,0.009951340343707852
290,19,0.23911452293395996,,,,,0.009938441702975689
300,19,0.06252591869269963,0.984375,0.3957171842455864,0.8823529411764706,0.9776247848537005,0.00992403876506104
300,19,0.06252591869269963,,,,,0.00992403876506104
310,20,0.023842887361145888,,,,,0.00990813591723832
320,20,0.023351807110884693,,,,,0.009890738003669028
330,21,0.042111552314599975,,,,,0.009871850323926177
340,22,0.2652209452353418,,,,,0.009851478631379982
350,22,0.10524960725784435,0.9642857142857143,0.6454614520072937,0.8758169934640523,0.9460413080895009,0.009829629131445342
350,22,0.10524960725784435,,,,,0.009829629131445342
360,23,0.00628270238667028,,,,,0.009806308479691595
370,24,0.016146494628628716,,,,,0.009781523779815178
380,24,0.04453007302072365,,,,,0.009755282581475769
390,25,0.07068471578531899,,,,,0.009727592877996585
400,25,0.05731300390095839,0.9836065573770492,0.4579639580100775,0.934640522875817,0.9662650602409638,0.009698463103929543
400,25,0.05731300390095839,,,,,0.009698463103929543
410,26,0.03724152523136581,,,,,0.009667902132486009
420,27,0.10223997765569948,,,,,0.009635919272833937
430,27,0.05257752215298491,,,,,0.009602524267262203
440,28,0.004418559137775446,,,,,0.009567727288213004
450,29,0.002334152639377862,1.0,0.7231965780258178,0.8888888888888888,0.9574870912220309,0.009531538935183251
450,29,0.002334152639377862,,,,,0.009531538935183251
460,29,0.06558986282652768,,,,,0.009493970231495836
470,30,0.05626252345003498,,,,,0.00945503262094184
480,30,0.06002607720574815,,,,,0.009414737964294635
490,31,0.05438153608010907,,,,,0.00937309853569698
500,32,0.007387469115201384,1.0,0.7260454297065735,0.8758169934640523,0.9537005163511187,0.009330127018922194
500,32,0.007387469115201384,,,,,0.009330127018922194
510,32,0.0030147308460592675,,,,,0.009285836503510562
520,33,0.030005835956217197,,,,,0.00924024048078213
530,34,0.035365998563975154,,,,,0.009193352839727121
540,34,0.00631844904683021,,,,,0.009145187862775208
550,35,0.00011011853833527614,1.0,0.5644104711711406,0.9150326797385621,0.9647160068846816,0.00909576022144496
550,35,0.00011011853833527614,,,,,0.00909576022144496
560,35,0.0008475284891460433,,,,,0.009045084971874737
570,36,0.012292579350469169,,,,,0.008993177550236464
580,37,0.04659979504504008,,,,,0.008940053768033609
590,37,0.014410563931180929,,,,,0.008885729807284855
600,38,0.006065569656584557,0.9921875,0.6095557987689972,0.9215686274509803,0.9605851979345955,0.00883022221559489
600,38,0.006065569656584557,,,,,0.00883022221559489
610,39,0.035218050703406334,,,,,0.00877354790111386
620,39,0.006000035137276427,,,,,0.008715724127386972
630,40,6.520273230610958e-05,,,,,0.008656768508095852
640,40,0.0007560723029200744,,,,,0.008596699001693256
650,41,0.0003146612825730699,1.0,0.5777762994170189,0.9215686274509803,0.9652323580034423,0.008535533905932738
650,41,0.0003146612825730699,,,,,0.008535533905932738
660,42,0.008232717215832963,,,,,0.008473291852294987
670,42,0.024576456017322407,,,,,0.008409991800312494
680,43,0.00046307012598845176,,,,,0.008345653031794291
690,44,0.00014950903641874902,,,,,0.008280295144952536
700,44,0.01080320042835107,0.9947916666666666,0.7199689030647278,0.9019607843137255,0.9594664371772805,0.008213938048432696
700,44,0.01080320042835107,,,,,0.008213938048432696
710,45,0.005438404855794943,,,,,0.008146601955249187
720,45,0.0022002206985689554,,,,,0.008078307376628291
730,46,0.00167361630456071,,,,,0.008009075115760243
740,47,0.0001360172661861725,,,,,0.007938926261462366
750,47,0.00023199508625891343,1.0,0.7271883070468903,0.9019607843137255,0.9611015490533563,0.00786788218175523
750,47,0.00023199508625891343,,,,,0.00786788218175523
760,48,9.672390092418937e-05,,,,,0.007795964517353734
770,49,0.024700693453269196,,,,,0.007723195175075136
780,49,0.004172281216710871,,,,,0.007649596321166025
790,50,4.131182049604831e-05,,,,,0.007575190374550272
800,50,0.002376956469390734,1.0,0.6534882798790932,0.9019607843137255,0.9646299483648881,0.0075
800,50,0.002376956469390734,,,,,0.0075
810,51,0.0001327208543443703,,,,,0.007424048101231686
820,52,0.00013277632433528197,,,,,0.007347357813929454
830,52,0.0004716119147555479,,,,,0.007269952498697734
840,53,4.465255165087001e-05,,,,,0.007191855733945388
850,54,1.5366535990324337e-05,1.0,0.8141774594783783,0.8954248366013072,0.9656626506024095,0.007113091308703498
850,54,1.5366535990324337e-05,,,,,0.007113091308703498
860,54,0.0011107221453130478,,,,,0.007033683215379002
870,55,0.0009377677815791685,,,,,0.006953655642446368
880,55,0.0007462517766043675,,,,,0.006873032967079561
890,56,4.4072060700273144e-05,,,,,0.0067918397477265005
900,57,4.757343413075432e-05,1.0,0.5799750879406929,0.9150326797385621,0.9676419965576593,0.006710100716628344
900,57,4.757343413075432e-05,,,,,0.006710100716628344
910,57,0.0002198613950505595,,,,,0.006627840772285783
920,58,3.086373999394709e-05,,,,,0.006545084971874737
930,59,3.091026792390039e-05,,,,,0.006461858523613684
940,59,4.5891213214114636e-05,,,,,0.006378186779084995
950,60,8.90767926951715e-05,1.0,0.694984033703804,0.9084967320261438,0.9619621342512908,0.006294095225512604
950,60,8.90767926951715e-05,,,,,0.006294095225512604
960,60,9.328229839411506e-05,,,,,0.0062096094779983384
970,61,0.0003969565683291876,,,,,0.006124755271719326
980,62,0.0003332957235215872,,,,,0.006039558454088796
990,62,0.00013118085897596238,,,,,0.005954044976882724
1000,63,0.012374759815543257,0.9921875,0.6508115723729133,0.9215686274509803,0.9607573149741824,0.005868240888334653
1000,63,0.012374759815543257,,,,,0.005868240888334653
1010,64,1.2922496807732387e-05,,,,,0.0057821723252011546
1020,64,6.207488706877484e-05,,,,,0.005695865504800327
1030,65,4.8508223774964186e-05,,,,,0.005609346717025738
1040,65,4.6803705259890194e-05,,,,,0.0055226423163382676
1050,66,1.330777699877217e-05,1.0,0.7056219756603241,0.9084967320261438,0.9586919104991395,0.005435778713738292
1050,66,1.330777699877217e-05,,,,,0.005435778713738292
1060,67,2.1082014427520335e-05,,,,,0.005348782368720626
1070,67,1.7501759137823164e-05,,,,,0.00526167978121472
1080,68,3.884751743044035e-05,,,,,0.005174497483512506
1090,69,3.451399061304983e-05,,,,,0.005087262032186418
1100,69,3.081092256707052e-05,1.0,0.7058900877833366,0.9084967320261438,0.9592082616179001,0.005
1100,69,3.081092256707052e-05,,,,,0.005
1110,70,0.0005794643132806717,,,,,0.004912737967813582
1120,70,0.00023354521549379115,,,,,0.004825502516487497
1130,71,1.0471501377651294e-05,,,,,0.0047383202187852805
1140,72,3.07094809386399e-05,,,,,0.004651217631279373
1150,72,2.5299069680581203e-05,1.0,0.63943962007761,0.9150326797385621,0.9635111876075731,0.004564221286261709
1150,72,2.5299069680581203e-05,,,,,0.004564221286261709
1160,73,5.565903120441362e-05,,,,,0.0044773576836617335
1170,74,7.2232753609569045e-06,,,,,0.004390653282974263
1180,74,1.7320576925309677e-05,,,,,0.004304134495199674
1190,75,8.874749634439164e-06,,,,,0.004217827674798845
1200,75,2.1613341317561208e-05,1.0,0.6393364578485489,0.9150326797385621,0.9637693631669535,0.0041317591116653484
1200,75,2.1613341317561208e-05,,,,,0.0041317591116653484
1210,76,1.4100444354880893e-05,,,,,0.004045955023117276
1220,77,9.218012792189256e-06,,,,,0.003960441545911205
1230,77,2.6693328566450093e-05,,,,,0.0038752447282806757
1240,78,2.3376782110062777e-05,,,,,0.003790390522001662
1250,79,1.1861088751174975e-05,1.0,0.6631546929478646,0.9150326797385621,0.9634251290877797,0.003705904774487396
1250,79,1.1861088751174975e-05,,,,,0.003705904774487396
1260,79,1.3646087950291985e-05,,,,,0.0036218132209150044
1270,80,7.973210169135806e-06,,,,,0.003538141476386317
1280,80,2.4370438623577684e-05,,,,,0.003454915028125263
1290,81,2.5173057701977085e-05,,,,,0.0033721592277142177
1300,82,9.11934330360964e-06,1.0,0.6651817351579666,0.9150326797385621,0.9631669535283992,0.0032898992833716566
1300,82,9.11934330360964e-06,,,,,0.0032898992833716566
1310,82,0.00026470704025476674,,,,,0.003208160252273499
1320,83,1.1167906905029668e-05,,,,,0.00312696703292044
1330,84,3.385314903425751e-05,,,,,0.003046344357553632
1340,84,2.1874456289576e-05,,,,,0.0029663167846209993
1350,85,9.962151428529372e-06,1.0,0.7143145799636841,0.9019607843137255,0.9623063683304647,0.0028869086912965036
1350,85,9.962151428529372e-06,,,,,0.0028869086912965036
1360,85,1.1729047514563717e-05,,,,,0.0028081442660546126
1370,86,2.332428055069613e-05,,,,,0.0027300475013022664
1380,87,0.0008025878198623104,,,,,0.0026526421860705476
1390,87,0.00025193928693819804,,,,,0.002575951898768315
1400,88,1.2392493630386525e-05,1.0,0.65609470307827,0.9215686274509803,0.9629948364888123,0.0025000000000000014
1400,88,1.2392493630386525e-05,,,,,0.0025000000000000014
1410,89,3.4347034443271696e-06,,,,,0.002424809625449729
1420,89,1.4450578172879128e-05,,,,,0.002350403678833976
1430,90,6.404940071054928e-06,,,,,0.0022768048249248644
1440,90,1.7655967894825153e-05,,,,,0.0022040354826462667
1450,91,2.5388760013811408e-05,1.0,0.6683932155370712,0.9215686274509803,0.9621342512908778,0.0021321178182447708
1450,91,2.5388760013811408e-05,,,,,0.0021321178182447708
1460,92,1.75333880179096e-05,,,,,0.0020610737385376348
1470,92,1.7792312178244174e-05,,,,,0.001990924884239758
1480,93,4.886752026322938e-05,,,,,0.0019216926233717087
1490,94,8.929381237976486e-06,,,,,0.0018533980447508135
1500,94,3.267257996715974e-05,1.0,0.6647048324346543,0.9215686274509803,0.9624784853700518,0.0017860619515673033
1500,94,3.267257996715974e-05,,,,,0.0017860619515673033
1510,95,8.894569987205614e-06,,,,,0.001719704855047464
1520,95,1.4001563101828651e-05,,,,,0.0016543469682057106
1530,96,2.7831181523652048e-05,,,,,0.0015900081996875082
1540,97,2.1536529061449983e-05,,,,,0.0015267081477050133
1550,97,2.122060374988775e-05,1.0,0.6644714027643204,0.9215686274509803,0.9626506024096386,0.0014644660940672626
1550,97,2.122060374988775e-05,,,,,0.0014644660940672626
1560,98,1.2128587087545384e-05,,,,,0.0014033009983067451
1570,99,6.694270950902137e-06,,,,,0.0013432314919041477
1580,99,9.957589838904823e-06,,,,,0.0012842758726130281
1590,100,1.9737586095895192e-05,,,,,0.00122645209888614
1600,100,1.4251148456878582e-05,1.0,0.6648569822311401,0.9215686274509803,0.9626506024096386,0.0011697777844051104
1600,100,1.4251148456878582e-05,,,,,0.0011697777844051104
1610,101,1.2451960310499999e-05,,,,,0.0011142701927151456
1620,102,9.661292779128416e-06,,,,,0.0010599462319663905
1630,102,3.067568588578849e-05,,,,,0.001006822449763537
1640,103,3.6207610776273214e-05,,,,,0.0009549150281252633
1650,104,1.3685490557691082e-05,1.0,0.6627082586288452,0.9215686274509803,0.9626506024096386,0.0009042397785550405
1650,104,1.3685490557691082e-05,,,,,0.0009042397785550405
1660,104,2.7092841700474917e-05,,,,,0.0008548121372247919
1670,105,1.3210014723578448e-05,,,,,0.0008066471602728803
1680,105,1.267126789628037e-05,,,,,0.0007597595192178702
1690,106,1.2489455480135803e-05,,,,,0.0007141634964894389
1700,107,1.264675768197776e-05,1.0,0.6628058522939682,0.9215686274509803,0.9626506024096385,0.0006698729810778065
1700,107,1.264675768197776e-05,,,,,0.0006698729810778065
1710,107,0.0011508548331318838,,,,,0.0006269014643030213
1720,108,1.0307526054020855e-05,,,,,0.0005852620357053651
1730,109,7.379682074315497e-06,,,,,0.0005449673790581611
1740,109,2.002768451347947e-05,,,,,0.000506029768504166
1750,110,1.442184816369263e-05,1.0,0.6727246105670929,0.9215686274509803,0.9624784853700517,0.0004684610648167503
1750,110,1.442184816369263e-05,,,,,0.0004684610648167503
1760,110,4.244689628762899e-05,,,,,0.0004322727117869951
1770,111,2.508596578536526e-05,,,,,0.0003974757327377981
1780,112,0.0002860933636839036,,,,,0.00036408072716606344
1790,112,9.392317805837333e-05,,,,,0.00033209786751399185
1800,113,2.610065678254614e-05,1.0,0.6767695531249046,0.9150326797385621,0.9623924268502583,0.00030153689607045843
1800,113,2.610065678254614e-05,,,,,0.00030153689607045843
1810,114,6.127502274466679e-05,,,,,0.0002724071220034158
1820,114,3.604679515471313e-05,,,,,0.00024471741852423234
1830,115,6.3515096826449735e-06,,,,,0.00021847622018482282
1840,115,4.6393828881718946e-05,,,,,0.00019369152030840553
1850,116,9.435647416466964e-06,1.0,0.6802081033587456,0.9150326797385621,0.9626506024096386,0.000170370868554659
1850,116,9.435647416466964e-06,,,,,0.000170370868554659
1860,117,1.578122930823156e-05,,,,,0.00014852136862001763
1870,117,1.294208852544086e-05,,,,,0.00012814967607382432
1880,118,1.4210023664418259e-05,,,,,0.00010926199633097155
1890,119,1.7642153125052573e-05,,,,,9.186408276168012e-05
1900,119,5.4273890157219284e-05,1.0,0.679925237596035,0.9150326797385621,0.9626506024096386,7.59612349389599e-05
1900,119,5.4273890157219284e-05,,,,,7.59612349389599e-05
1910,120,5.1912482452583696e-05,,,,,6.15582970243117e-05
1920,120,5.930361768946568e-05,,,,,4.865965629214819e-05
1930,121,1.805340712053294e-05,,,,,3.7269241793390084e-05
1940,122,9.966103192482478e-05,,,,,2.739052315863355e-05
1950,122,4.553908458352193e-05,1.0,0.6796079874038696,0.9150326797385621,0.9625645438898451,1.9026509541272274e-05
1950,122,4.553908458352193e-05,,,,,1.9026509541272274e-05
1960,123,1.6785079139935988e-05,,,,,1.2179748700879012e-05
1970,124,5.9981954109389335e-05,,,,,6.852326227130834e-06
1980,124,2.3107053910583392e-05,,,,,3.0458649045211896e-06
1990,125,1.718493285807199e-05,,,,,7.615242180436522e-07
2000,125,1.3911418022871658e-05,1.0,0.6796018272638321,0.9150326797385621,0.9625645438898451,0.0
2000,125,1.3911418022871658e-05,,,,,0.0
