step,epoch,train_loss,train_acc,val_loss,val_acc,val_auc,learning_rate
10,1,0.6836911797523498,,,,,0.0005
20,2,0.5217907503247261,,,,,0.001
30,2,0.43324568016188486,,,,,0.0015
40,3,0.18874485418200493,,,,,0.002
50,4,0.10491993650794029,1.0,0.12719727903604508,0.9673202614379085,0.9950086058519793,0.0025
50,4,0.10491993650794029,,,,,0.0025
60,4,0.10825569058458011,,,,,0.003
70,5,0.03807225295652946,,,,,0.0034999999999999996
80,5,0.05444273888133466,,,,,0.004
90,6,0.058149849576875565,,,,,0.0045000000000000005
100,7,0.03368873707950115,1.0,0.060577042028307916,0.9803921568627451,0.9974182444061962,0.005
100,7,0.03368873707950115,,,,,0.005
110,7,0.01955431673143591,,,,,0.0055000000000000005
120,8,0.02258587852702476,,,,,0.006
130,9,0.006385449232766405,,,,,0.006500000000000001
140,9,0.004674352266495892,,,,,0.006999999999999999
150,10,0.011515646328916773,0.9895833333333334,0.06669465275481343,0.9803921568627451,0.9981067125645439,0.0075
150,10,0.011515646328916773,,,,,0.0075
160,10,0.008859319972543744,,,,,0.008
170,11,0.0187075949361315,,,,,0.0085
180,12,0.04030915451585315,,,,,0.009000000000000001
190,12,0.02427776648463415,,,,,0.0095
200,13,0.0038233417471928988,1.0,0.06123766098171472,0.9869281045751634,0.99776247848537,0.01
200,13,0.0038233417471928988,,,,,0.01
210,14,0.0006644550885539502,,,,,0.009999238475781956
220,14,0.005300685498999276,,,,,0.009996954135095479
230,15,0.010522483429667773,,,,,0.009993147673772868
240,15,0.004379738853003801,,,,,0.009987820251299122
250,16,0.012742085417266935,0.99375,0.06852395124733449,0.9803921568627451,0.9967297762478485,0.009980973490458728
250,16,0.012742085417266935,,,,,0.009980973490458728
260,17,0.00017735379151417874,,,,,0.009972609476841367
270,17,0.008630609259853372,,,,,0.00996273075820661
280,18,0.0005468788112921175,,,,,0.009951340343707852
290,19,0.00010101398947881535,,,,,0.009938441702975689
300,19,0.0004307303227809219,1.0,0.08610632037743926,0.9803921568627451,0.9970740103270224,0.00992403876506104
300,19,0.0004307303227809219,,,,,0.00992403876506104
310,20,0.00028673918010705773,,,,,0.00990813591723832
320,20,0.0006248573361062881,,,,,0.009890738003669028
330,21,0.0007308055020985194,,,,,0.009871850323926177
340,22,0.00043829530113725923,,,,,0.009851478631379982
350,22,0.0016834480780484487,1.0,0.07264010335784406,0.9803921568627451,0.9972461273666093,0.009829629131445342
350,22,0.0016834480780484487,,,,,0.009829629131445342
360,23,0.00033453249943704577,,,,,0.009806308479691595
370,24,0.0010151933529414237,,,,,0.009781523779815178
380,24,0.0007113562135903825,,,,,0.009755282581475769
390,25,0.0016299328623669378,,,,,0.009727592877996585
400,25,0.002470720197038645,1.0,0.11178597770631313,0.9673202614379085,0.997934595524957,0.009698463103929543
400,25,0.002470720197038645,,,,,0.009698463103929543
410,26,0.02948015400179429,,,,,0.009667902132486009
420,27,0.020666026539402083,,,,,0.009635919272833937
430,27,0.007526369823738476,,,,,0.009602524267262203
440,28,0.0005801193888146372,,,,,0.009567727288213004
450,29,0.00011115855886600912,1.0,0.09132222911575809,0.9803921568627451,0.9982788296041307,0.009531538935183251
450,29,0.00011115855886600912,,,,,0.009531538935183251
460,29,0.001135833771210552,,,,,0.009493970231495836
470,30,8.937692185403041e-05,,,,,0.00945503262094184
480,30,0.0003382692233344642,,,,,0.009414737964294635
490,31,6.547081638927921e-05,,,,,0.00937309853569698
500,32,0.00046227893471950665,1.0,0.10748700699768961,0.9673202614379085,0.9984509466437177,0.009330127018922194
500,32,0.00046227893471950665,,,,,0.009330127018922194
510,32,0.005263246479963917,,,,,0.009285836503510562
520,33,7.527443744947959e-05,,,,,0.00924024048078213
